,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2017-12-18 12:00:00,70.97,71607.0,0.9738992483285698,0,12,12,53.38000000000002,83.59,66.5
2017-12-18 13:00:00,71.35,70160.0,0.9642506158185601,0,13,12,52.31000000000001,83.98000000000003,55.38000000000002
2017-12-18 14:00:00,72.05,68713.0,0.9494365342662037,0,14,12,50.14,82.00000000000001,54.13
2017-12-18 15:00:00,73.5,68728.0,0.9430784776018861,0,15,12,51.88000000000002,92.13000000000002,55.850000000000016
2017-12-18 16:00:00,79.72,72268.0,0.9442905970112018,0,16,12,62.57000000000001,111.66000000000001,66.12
2017-12-18 17:00:00,79.98,75870.0,0.9626977457893391,0,17,12,71.80000000000001,108.8,75.37
2017-12-18 18:00:00,77.71,77597.0,1.0055301034865867,0,18,12,72.46000000000001,89.93,75.72
2017-12-18 19:00:00,73.1,73981.0,0.9981638473258585,0,19,12,70.0,78.0,71.46000000000001
2017-12-18 20:00:00,63.31,69712.0,0.9719207904776027,0,20,12,59.04000000000001,68.20000000000002,59.01000000000001
2017-12-18 21:00:00,63.42,68140.0,0.9508920111535234,0,21,12,58.0,64.99000000000001,54.80000000000001
2017-12-18 22:00:00,55.99,71453.0,1.0099481266425416,0,22,12,55.34000000000001,62.730000000000004,54.04000000000002
2017-12-18 23:00:00,50.25,68139.0,0.9897982252868366,0,23,12,40.01,69.59,53.98000000000001
2017-12-19 00:00:00,47.97,65137.0,0.9794025571257204,1,0,12,40.06000000000001,62.97000000000001,50.620000000000005
2017-12-19 01:00:00,43.08,64656.0,0.9747563109222694,1,1,12,36.52000000000001,55.300000000000004,49.280000000000015
2017-12-19 02:00:00,38.3,61975.0,0.9481470412432755,1,2,12,27.600000000000005,43.92,39.640000000000015
2017-12-19 03:00:00,38.89,60742.0,0.9193818435050599,1,3,12,28.76000000000001,37.67000000000001,40.580000000000005
2017-12-19 04:00:00,44.9,62803.0,0.9304589101791187,1,4,12,34.20000000000001,45.84000000000001,51.580000000000005
2017-12-19 05:00:00,54.01,68412.0,0.9662104006441403,1,5,12,51.680000000000014,55.42000000000001,60.99000000000001
2017-12-19 06:00:00,70.8,75734.0,1.01004126909024,1,6,12,71.01000000000002,73.8,80.43000000000002
2017-12-19 07:00:00,77.66,79067.0,1.0151352035969856,1,7,12,72.84,79.96,105.00000000000001
2017-12-19 08:00:00,77.06,78781.0,1.0116923544150027,1,8,12,71.74,79.98,114.58999999999999
2017-12-19 09:00:00,75.3,77935.0,1.008395923425132,1,9,12,71.69,79.92000000000003,109.39999999999999
2017-12-19 10:00:00,74.0,76807.0,0.9993718592964824,1,10,12,72.05000000000001,79.23000000000002,102.64
2017-12-19 11:00:00,70.97,76040.0,1.0125226351092862,1,11,12,70.62,79.13,83.98000000000002
2017-12-19 12:00:00,70.8,75251.0,1.0079460384782442,1,12,12,70.97,77.08000000000001,83.59
2017-12-19 13:00:00,70.2,73654.0,1.000402759552547,1,13,12,71.35,72.98000000000002,83.98000000000003
2017-12-19 14:00:00,70.32,71906.0,0.9811787297286633,1,14,12,72.05,71.7,82.00000000000001
2017-12-19 15:00:00,75.82,72656.0,0.9662431376620679,1,15,12,73.5,80.65000000000002,92.13000000000002
2017-12-19 16:00:00,78.28,76394.0,0.9706737911834106,1,16,12,79.72000000000001,83.50000000000001,111.66000000000001
2017-12-19 17:00:00,78.67,80057.0,1.0014631567299062,1,17,12,79.98,101.70000000000003,108.8
2017-12-19 18:00:00,76.74,81394.0,1.0364023017262947,1,18,12,77.71,93.91,89.93
2017-12-19 19:00:00,72.04,77422.0,1.0281603878080245,1,19,12,73.1,76.63,78.0
2017-12-19 20:00:00,65.15,73198.0,0.9979026677531827,1,20,12,63.31000000000001,71.01000000000002,68.20000000000002
2017-12-19 21:00:00,64.0,70874.0,0.9718381701522188,1,21,12,63.42000000000001,69.48000000000002,64.99000000000001
2017-12-19 22:00:00,60.05,73748.0,1.014004847831942,1,22,12,55.99,59.99000000000001,62.730000000000004
2017-12-19 23:00:00,54.13,70794.0,1.0100586756077117,1,23,12,50.25000000000001,54.080000000000005,69.59
2017-12-20 00:00:00,51.9,67565.0,0.9861285534878411,2,0,12,47.970000000000006,47.39,62.97000000000001
2017-12-20 01:00:00,49.1,66942.0,0.9934876989869754,2,1,12,43.08,41.330000000000005,55.300000000000004
2017-12-20 02:00:00,42.0,63819.0,0.9694841222996105,2,2,12,38.30000000000001,23.520000000000007,43.92
2017-12-20 03:00:00,41.54,62296.0,0.9524302883192233,2,3,12,38.890000000000015,24.150000000000006,37.67000000000001
2017-12-20 04:00:00,49.56,64310.0,0.9596623838360481,2,4,12,44.90000000000001,36.29000000000001,45.84000000000001
2017-12-20 05:00:00,57.35,69375.0,0.9865879236118776,2,5,12,54.01000000000001,49.4,55.42000000000001
2017-12-20 06:00:00,75.98,76137.0,1.0196226808965896,2,6,12,70.80000000000001,61.04000000000001,73.8
2017-12-20 07:00:00,76.7,79117.0,1.0166347009639853,2,7,12,77.66000000000001,66.78,79.96
2017-12-20 08:00:00,76.69,78793.0,1.013488103893499,2,8,12,77.06,70.97,79.98
2017-12-20 09:00:00,76.61,77869.0,1.011980338667706,2,9,12,75.30000000000001,70.32,79.92000000000003
2017-12-20 10:00:00,76.56,76704.0,0.9930196740858506,2,10,12,74.0,67.44,79.23000000000002
2017-12-20 11:00:00,76.35,76145.0,1.0048920718176317,2,11,12,70.97000000000001,63.31000000000001,79.13
2017-12-20 12:00:00,76.03,75449.0,1.00765794511806,2,12,12,70.80000000000003,63.100000000000016,77.08000000000001
2017-12-20 13:00:00,74.89,74237.0,1.0062271681335395,2,13,12,70.20000000000002,61.26000000000001,72.98000000000002
2017-12-20 14:00:00,72.05,73053.0,0.9982822410147991,2,14,12,70.32,63.100000000000016,71.7
2017-12-20 15:00:00,76.06,73256.0,0.9828751394265468,2,15,12,75.82,67.14000000000001,80.65000000000002
2017-12-20 16:00:00,79.3,76039.0,0.9887005649717514,2,16,12,78.28,71.69,83.50000000000001
2017-12-20 17:00:00,77.46,78858.0,1.002598635716249,2,17,12,78.66999999999999,75.51000000000002,101.70000000000003
2017-12-20 18:00:00,77.0,79656.0,1.0376707073806966,2,18,12,76.74,75.46000000000001,93.91
2017-12-20 19:00:00,73.02,75619.0,1.023209549071618,2,19,12,72.04,71.00000000000001,76.63
2017-12-20 20:00:00,65.46,70982.0,0.9937675501677967,2,20,12,65.15,58.97000000000001,71.01000000000002
2017-12-20 21:00:00,62.97,68694.0,0.9700967336856776,2,21,12,64.0,61.03000000000001,69.48000000000002
2017-12-20 22:00:00,57.32,71532.0,1.0112048692765252,2,22,12,60.050000000000004,54.72,59.99000000000001
2017-12-20 23:00:00,62.07,68848.0,0.9749400196929563,2,23,12,54.13000000000002,48.230000000000004,54.080000000000005
2017-12-21 00:00:00,53.6,66038.0,0.9647267322204436,3,0,12,51.89999999999999,40.50000000000001,47.39
2017-12-21 01:00:00,51.0,65435.0,0.9893668939203478,3,1,12,49.10000000000001,37.29999999999999,41.330000000000005
2017-12-21 02:00:00,45.44,62034.0,0.9374492522550453,3,2,12,42.00000000000001,31.990000000000006,23.520000000000007
2017-12-21 03:00:00,44.55,60334.0,0.9201768883727163,3,3,12,41.54000000000001,29.850000000000005,24.150000000000006
2017-12-21 04:00:00,50.84,61689.0,0.9261973152001876,3,4,12,49.56000000000001,34.70000000000001,36.29000000000001
2017-12-21 05:00:00,57.51,66495.0,0.9534017036538892,3,5,12,57.350000000000016,47.190000000000005,49.4
2017-12-21 06:00:00,70.19,73391.0,0.9899486204118292,3,6,12,75.98000000000002,58.18,61.04000000000001
2017-12-21 07:00:00,70.91,75925.0,1.0172759828420763,3,7,12,76.7,70.96999999999998,66.78
2017-12-21 08:00:00,71.35,75048.0,0.9967057480805146,3,8,12,76.69,71.7,70.97
2017-12-21 09:00:00,70.97,73978.0,0.9912608267206058,3,9,12,76.61000000000001,71.25,70.32
2017-12-21 10:00:00,70.5,73185.0,0.9900221299064332,3,10,12,76.56,70.73,67.44
2017-12-21 11:00:00,68.71,72369.0,0.9928856227034634,3,11,12,76.35000000000001,67.69,63.31000000000001
2017-12-21 12:00:00,69.75,71881.0,0.9929448654298406,3,12,12,76.03,65.6,63.100000000000016
2017-12-21 13:00:00,70.62,70660.0,0.98881289433222,3,13,12,74.89,62.66000000000001,61.26000000000001
2017-12-21 14:00:00,70.69,69174.0,0.9711138736282098,3,14,12,72.05000000000001,60.45000000000002,63.100000000000016
2017-12-21 15:00:00,70.9,69082.0,0.9629411528526881,3,15,12,76.06,64.93,67.14000000000001
2017-12-21 16:00:00,71.69,72182.0,0.9814878119329985,3,16,12,79.30000000000001,74.54000000000002,71.69
2017-12-21 17:00:00,73.66,75169.0,0.9974805902617101,3,17,12,77.46000000000001,74.85000000000001,75.51000000000002
2017-12-21 18:00:00,75.72,75886.0,1.0108051585918438,3,18,12,77.0,71.69,75.46000000000001
2017-12-21 19:00:00,73.04,71947.0,0.9774297800782995,3,19,12,73.02000000000001,67.30000000000001,71.00000000000001
2017-12-21 20:00:00,66.01,67658.0,0.957574599361162,3,20,12,65.46000000000001,58.850000000000016,58.97000000000001
2017-12-21 21:00:00,57.17,65370.0,0.9417867595045564,3,21,12,62.97000000000001,58.37000000000001,61.03000000000001
2017-12-21 22:00:00,52.79,68195.0,0.9952173301448868,3,22,12,57.32000000000001,55.800000000000004,54.72
2017-12-21 23:00:00,43.0,63549.0,0.9500640573493213,3,23,12,62.070000000000014,53.66000000000001,48.230000000000004
2017-12-22 00:00:00,41.7,60404.0,0.9345030109285555,4,0,12,53.600000000000016,50.05,40.50000000000001
2017-12-22 01:00:00,39.47,59587.0,0.9303721488595438,4,1,12,51.000000000000014,47.580000000000005,37.29999999999999
2017-12-22 02:00:00,35.68,56272.0,0.9024604163781563,4,2,12,45.44000000000002,39.62000000000001,31.990000000000006
2017-12-22 03:00:00,27.81,54258.0,0.8683911749363282,4,3,12,44.550000000000004,37.68000000000001,29.850000000000005
2017-12-22 04:00:00,36.1,55395.0,0.8682044568831911,4,4,12,50.84000000000002,38.00000000000001,34.70000000000001
2017-12-22 05:00:00,44.48,59982.0,0.8888920620867902,4,5,12,57.51000000000001,44.84000000000002,47.190000000000005
2017-12-22 06:00:00,65.12,66864.0,0.9167916937743139,4,6,12,70.19000000000001,49.57000000000001,58.18
2017-12-22 07:00:00,67.58,70481.0,0.94469746258946,4,7,12,70.91,58.45000000000001,70.96999999999998
2017-12-22 08:00:00,67.84,69844.0,0.9353686261773303,4,8,12,71.35,63.53000000000001,71.7
2017-12-22 09:00:00,68.23,68829.0,0.9174606435707132,4,9,12,70.97,65.8,71.25
2017-12-22 10:00:00,67.08,67800.0,0.9009123484713716,4,10,12,70.50000000000001,63.49000000000001,70.73
2017-12-22 11:00:00,64.99,67013.0,0.9015700637758369,4,11,12,68.71000000000001,60.280000000000015,67.69
2017-12-22 12:00:00,62.3,66589.0,0.9076773566569485,4,12,12,69.75,55.800000000000004,65.6
2017-12-22 13:00:00,62.02,64692.0,0.8912152577102926,4,13,12,70.62,55.28000000000001,62.66000000000001
2017-12-22 14:00:00,60.93,63144.0,0.8810956407541911,4,14,12,70.69000000000001,54.8,60.45000000000002
2017-12-22 15:00:00,60.51,63233.0,0.8702912102591505,4,15,12,70.9,55.800000000000004,64.93
2017-12-22 16:00:00,63.3,66335.0,0.8817528492897894,4,16,12,71.69,65.6,74.54000000000002
2017-12-22 17:00:00,69.08,69572.0,0.8996680098329912,4,17,12,73.66,72.0,74.85000000000001
2017-12-22 18:00:00,68.67,69891.0,0.904819353609753,4,18,12,75.72000000000001,71.8,71.69
2017-12-22 19:00:00,65.0,66919.0,0.8920985556499575,4,19,12,73.04000000000002,66.80000000000001,67.30000000000001
2017-12-22 20:00:00,49.92,63597.0,0.9161620011575544,4,20,12,66.01000000000002,56.360000000000014,58.850000000000016
2017-12-22 21:00:00,47.82,62275.0,0.8956885738044565,4,21,12,57.169999999999995,55.52000000000002,58.37000000000001
2017-12-22 22:00:00,49.55,65399.0,0.9353467027800777,4,22,12,52.79000000000001,55.73000000000001,55.800000000000004
2017-12-22 23:00:00,44.54,61959.0,0.9514633265084909,4,23,12,43.0,55.06000000000002,53.66000000000001
2017-12-23 00:00:00,39.55,58361.0,0.9242732309984635,5,0,12,41.7,50.400000000000006,50.05
2017-12-23 01:00:00,39.09,56919.0,0.9201386141747235,5,1,12,39.47,46.7,47.580000000000005
2017-12-23 02:00:00,32.69,53377.0,0.894142670157068,5,2,12,35.68000000000001,40.3,39.62000000000001
2017-12-23 03:00:00,22.64,51034.0,0.8578170318055942,5,3,12,27.810000000000006,36.0,37.68000000000001
2017-12-23 04:00:00,36.24,51149.0,0.848362312980186,5,4,12,36.10000000000001,37.680000000000014,38.00000000000001
2017-12-23 05:00:00,40.4,52663.0,0.8498338137769167,5,5,12,44.48000000000001,38.76000000000001,44.84000000000002
2017-12-23 06:00:00,44.01,54980.0,0.8398981400128069,5,6,12,65.12,43.840000000000025,49.57000000000001
2017-12-23 07:00:00,48.48,57604.0,0.8441623422109763,5,7,12,67.58000000000001,48.51000000000001,58.45000000000001
2017-12-23 08:00:00,49.54,59483.0,0.8551498087994285,5,8,12,67.84000000000002,51.72000000000001,63.53000000000001
2017-12-23 09:00:00,45.4,59895.0,0.8640240424081366,5,9,12,68.23000000000002,55.13000000000002,65.8
2017-12-23 10:00:00,48.87,59091.0,0.8547479113044196,5,10,12,67.08000000000001,54.92000000000001,63.49000000000001
2017-12-23 11:00:00,48.42,59242.0,0.8583339028223878,5,11,12,64.99000000000001,54.410000000000004,60.280000000000015
2017-12-23 12:00:00,45.87,59544.0,0.8733323215739297,5,12,12,62.300000000000004,53.38000000000002,55.800000000000004
2017-12-23 13:00:00,43.69,57221.0,0.8588541078087919,5,13,12,62.02000000000001,52.31000000000001,55.28000000000001
2017-12-23 14:00:00,46.4,55393.0,0.8386661692541683,5,14,12,60.93,50.14,54.8
2017-12-23 15:00:00,50.06,55275.0,0.820981754375954,5,15,12,60.510000000000005,51.88000000000002,55.800000000000004
2017-12-23 16:00:00,57.64,58461.0,0.8329189457981104,5,16,12,63.3,62.57000000000001,65.6
2017-12-23 17:00:00,60.0,61996.0,0.8530622060709705,5,17,12,69.08000000000001,71.80000000000001,72.0
2017-12-23 18:00:00,60.0,62407.0,0.8567964075845803,5,18,12,68.67,72.46000000000001,71.8
2017-12-23 19:00:00,54.5,59890.0,0.8404674548172306,5,19,12,65.0,70.0,66.80000000000001
2017-12-23 20:00:00,52.26,57523.0,0.8296413942990889,5,20,12,49.920000000000016,59.04000000000001,56.360000000000014
2017-12-23 21:00:00,51.11,57254.0,0.8218172754714891,5,21,12,47.82,58.0,55.52000000000002
2017-12-23 22:00:00,49.15,60941.0,0.8771685555957784,5,22,12,49.55,55.34000000000001,55.73000000000001
2017-12-23 23:00:00,50.66,57901.0,0.9191317268953262,5,23,12,44.54,40.01,55.06000000000002
2017-12-24 00:00:00,46.1,54850.0,0.911316648531012,6,0,12,39.55,40.06000000000001,50.400000000000006
2017-12-24 01:00:00,42.0,54587.0,0.9112864273063919,6,1,12,39.09,36.52000000000001,46.7
2017-12-24 02:00:00,38.19,51275.0,0.8949750180845516,6,2,12,32.69,27.600000000000005,40.3
2017-12-24 03:00:00,35.7,48112.0,0.860880355727138,6,3,12,22.640000000000004,28.76000000000001,36.0
2017-12-24 04:00:00,37.46,46978.0,0.8451264662122417,6,4,12,36.240000000000016,34.20000000000001,37.680000000000014
2017-12-24 05:00:00,40.86,47645.0,0.8526931681294098,6,5,12,40.400000000000006,51.680000000000014,38.76000000000001
2017-12-24 06:00:00,38.46,48908.0,0.850223434701836,6,6,12,44.01000000000001,71.01000000000002,43.840000000000025
2017-12-24 07:00:00,39.16,51458.0,0.8649901908328874,6,7,12,48.480000000000004,72.84,48.51000000000001
2017-12-24 08:00:00,45.3,54249.0,0.8774397199693716,6,8,12,49.54000000000001,71.74,51.72000000000001
2017-12-24 09:00:00,46.4,56072.0,0.8996619545175168,6,9,12,45.400000000000006,71.69,55.13000000000002
2017-12-24 10:00:00,45.0,55937.0,0.8914891699462253,6,10,12,48.87000000000001,72.05000000000001,54.92000000000001
2017-12-24 11:00:00,48.0,55903.0,0.8892679670696433,6,11,12,48.419999999999995,70.62,54.410000000000004
2017-12-24 12:00:00,43.59,56755.0,0.9251968503937008,6,12,12,45.87000000000001,70.97,53.38000000000002
2017-12-24 13:00:00,34.6,54214.0,0.9023872596861396,6,13,12,43.690000000000005,71.35,52.31000000000001
2017-12-24 14:00:00,32.82,52796.0,0.8868723915517895,6,14,12,46.40000000000001,72.05,50.14
2017-12-24 15:00:00,37.66,52777.0,0.8863365826979378,6,15,12,50.06000000000002,73.5,51.88000000000002
2017-12-24 16:00:00,48.44,55335.0,0.8809248554913295,6,16,12,57.640000000000015,79.72000000000001,62.57000000000001
2017-12-24 17:00:00,62.08,58855.0,0.8982124609392356,6,17,12,60.000000000000014,79.98,71.80000000000001
2017-12-24 18:00:00,59.8,58799.0,0.8916878798134225,6,18,12,60.000000000000014,77.71,72.46000000000001
2017-12-24 19:00:00,54.5,57072.0,0.8760458307946085,6,19,12,54.50000000000001,73.1,70.0
2017-12-24 20:00:00,52.1,55443.0,0.8687755410927804,6,20,12,52.26000000000002,63.31000000000001,59.04000000000001
2017-12-24 21:00:00,51.11,55663.0,0.8578394933246112,6,21,12,51.11000000000001,63.42000000000001,58.0
2017-12-24 22:00:00,49.46,58888.0,0.9032439721987582,6,22,12,49.150000000000006,55.99,55.34000000000001
2017-12-24 23:00:00,49.46,57833.0,0.8823356548826001,6,23,12,50.66000000000001,50.25000000000001,40.01
2017-12-25 00:00:00,40.35,55543.0,0.858537888456858,0,0,12,46.1,47.970000000000006,40.06000000000001
2017-12-25 01:00:00,38.89,54772.0,0.8709446164640564,0,1,12,42.0,43.08,36.52000000000001
2017-12-25 02:00:00,25.86,51001.0,0.8639256392401988,0,2,12,38.19,38.30000000000001,27.600000000000005
2017-12-25 03:00:00,23.28,48030.0,0.8380584978133989,0,3,12,35.70000000000002,38.890000000000015,28.76000000000001
2017-12-25 04:00:00,21.6,46726.0,0.8362256703416361,0,4,12,37.46000000000001,44.90000000000001,34.20000000000001
2017-12-25 05:00:00,19.73,46672.0,0.8316835033927272,0,5,12,40.86,54.01000000000001,51.680000000000014
2017-12-25 06:00:00,15.09,46655.0,0.8494308382200759,0,6,12,38.460000000000015,70.80000000000001,71.01000000000002
2017-12-25 07:00:00,20.87,47555.0,0.8532654792196777,0,7,12,39.160000000000004,77.66000000000001,72.84
2017-12-25 08:00:00,27.28,49041.0,0.846038815383115,0,8,12,45.300000000000004,77.06,71.74
2017-12-25 09:00:00,25.04,50712.0,0.8766144987212687,0,9,12,46.40000000000001,75.30000000000001,71.69
2017-12-25 10:00:00,26.48,51021.0,0.8835849205721963,0,10,12,45.000000000000014,74.0,72.05000000000001
2017-12-25 11:00:00,36.32,50681.0,0.8807820845176,0,11,12,48.0,70.97000000000001,70.62
2017-12-25 12:00:00,22.84,49652.0,0.8926716215136258,0,12,12,43.59000000000001,70.80000000000003,70.97
2017-12-25 13:00:00,19.16,46609.0,0.8675896811155195,0,13,12,34.60000000000001,70.20000000000002,71.35
2017-12-25 14:00:00,21.68,44769.0,0.8319989434934051,0,14,12,32.820000000000014,70.32,72.05
2017-12-25 15:00:00,22.89,45062.0,0.8162732229731936,0,15,12,37.660000000000004,75.82,73.5
2017-12-25 16:00:00,34.05,47880.0,0.8152509891196835,0,16,12,48.44000000000001,78.28,79.72000000000001
2017-12-25 17:00:00,37.78,51404.0,0.8444007214297425,0,17,12,62.080000000000005,78.66999999999999,79.98
2017-12-25 18:00:00,34.46,52701.0,0.8653931717734998,0,18,12,59.800000000000004,76.74,77.71
2017-12-25 19:00:00,31.89,52295.0,0.8763234962829466,0,19,12,54.50000000000001,72.04,73.1
2017-12-25 20:00:00,26.77,50690.0,0.8745351879906349,0,20,12,52.100000000000016,65.15,63.31000000000001
2017-12-25 21:00:00,26.04,49685.0,0.8560788410009538,0,21,12,51.11,64.0,63.42000000000001
2017-12-25 22:00:00,24.57,52561.0,0.8942224087788205,0,22,12,49.46000000000001,60.050000000000004,55.99
2017-12-25 23:00:00,13.63,52221.0,0.9471348181025601,0,23,12,49.460000000000015,54.13000000000002,50.25000000000001
2017-12-26 00:00:00,9.61,49357.0,0.9502668728488053,1,0,12,40.35000000000001,51.89999999999999,47.970000000000006
2017-12-26 01:00:00,11.11,49362.0,0.964867617107943,1,1,12,38.89000000000001,49.10000000000001,43.08
2017-12-26 02:00:00,4.06,46566.0,0.9486745031593067,1,2,12,25.860000000000003,42.00000000000001,38.30000000000001
2017-12-26 03:00:00,1.02,45317.0,0.9323426448524684,1,3,12,23.28,41.54000000000001,38.890000000000015
2017-12-26 04:00:00,4.29,46699.0,0.951106352605282,1,4,12,21.6,49.56000000000001,44.90000000000001
2017-12-26 05:00:00,9.65,49879.0,0.9468612056474711,1,5,12,19.73,57.350000000000016,54.01000000000001
2017-12-26 06:00:00,14.08,53008.0,0.9350995453832889,1,6,12,15.09,75.98000000000002,70.80000000000001
2017-12-26 07:00:00,25.0,56510.0,0.9404248331865475,1,7,12,20.870000000000008,76.7,77.66000000000001
2017-12-26 08:00:00,26.22,58517.0,0.9441618480355927,1,8,12,27.280000000000012,76.69,77.06
2017-12-26 09:00:00,31.12,59731.0,0.9410755952882967,1,9,12,25.040000000000003,76.61000000000001,75.30000000000001
2017-12-26 10:00:00,42.37,58949.0,0.931093512964329,1,10,12,26.480000000000004,76.56,74.0
2017-12-26 11:00:00,48.64,59074.0,0.9244273762172541,1,11,12,36.32000000000001,76.35000000000001,70.97000000000001
2017-12-26 12:00:00,45.88,58981.0,0.939255006340668,1,12,12,22.840000000000007,76.03,70.80000000000003
2017-12-26 13:00:00,44.83,57111.0,0.9221832777432303,1,13,12,19.160000000000004,74.89,70.20000000000002
2017-12-26 14:00:00,39.69,55241.0,0.8905148820918591,1,14,12,21.680000000000003,72.05000000000001,70.32
